username;date;retweets;favorites;text;geo;mentions;hashtags;id;permalink
Burkley91;2016-06-22 01:17;0;0;"# Brexit";;;#;"745395305353351169";https://twitter.com/Burkley91/status/745395305353351169
MarkHemi82;2016-06-22 01:11;0;2;"If we # Brexit and a recession occurs then # VoteLeave voters shouldn't complain when they lose their jobs - they wanted a leap into the dark.";;;# #;"745393704769204226";https://twitter.com/MarkHemi82/status/745393704769204226
DavidWoodhead26;2016-06-22 00:45;0;0;"After Brexit no UK football teams will be allowed to compete in the European Champions Cup,The UEFA Cup or the Rider Cup";;;;"745387161130762241";https://twitter.com/DavidWoodhead26/status/745387161130762241
CamillaKerslake;2016-06-22 00:43;0;5;"# RicoRobshaw contemplating # Brexit. . # VoteRemain # ImIn # StrongerTogether # TogetherStronger @… https://www.instagram.com/p/BG7wiTtMS75/";;@;# # # # # #;"745386799690768385";https://twitter.com/CamillaKerslake/status/745386799690768385
PatrioteAvecMLP;2016-06-22 00:26;0;0;"BREXIT NOW ! @A Strazeele https://www.instagram.com/p/BG7ukprAfBMr4tBE6xd0Z0wbhSCg6BOAzStgkc0/ …";;@A;;"745382481554247680";https://twitter.com/PatrioteAvecMLP/status/745382481554247680
DavidWoodhead26;2016-06-22 00:16;0;1;"# StrongerIn After # Brexit the UK will not be allowed to enter the Eurovision Song Contest..oh wait !";;;# #;"745379983690981376";https://twitter.com/DavidWoodhead26/status/745379983690981376
DavidWoodhead26;2016-06-22 00:15;0;0;"# StrongerIn After # Brexit,No UK citizens will be allowed to travel on Eurostar";;;# #;"745379644719796226";https://twitter.com/DavidWoodhead26/status/745379644719796226
karl806n;2016-06-22 00:04;0;0;"The EU reminds me of an abusive partner, beats Crap out of you for years and tells you you'll never survive without them # VoteLeave # Brexit";;;# #;"745376788163993600";https://twitter.com/karl806n/status/745376788163993600
PeteBarronMedia;2016-06-21 23:34;2;4;"“ @ TheSun: Tomorrow's front page: The Queen has been quizzing dinner guests about # Brexit http://thesun.uk/6016BQKsE  pic.twitter.com/f3FpodKW1g”";;@;#;"745369298349211648";https://twitter.com/PeteBarronMedia/status/745369298349211648
kennymcgizzle;2016-06-21 23:29;0;0;"# BREXIT?? @Bristol, United Kingdom https://www.instagram.com/p/BG7oCkwmym8/";;@Bristol;#;"745368116545327104";https://twitter.com/kennymcgizzle/status/745368116545327104
KathrynCock;2016-06-21 23:28;0;1;"So last night I dreamt # Brexit won and next day there was a zombie apocalypse. I'm not saying it was prophetic but, you never know # Remain";;;# #;"745367753918394368";https://twitter.com/KathrynCock/status/745367753918394368
jorkvicboy;2016-06-21 23:19;0;2;"Vote # brexit otherwise this will be the English channel by next year # voteout # EUpic.twitter.com/cNLyAGRNrx";;;# # #;"745365546405769216";https://twitter.com/jorkvicboy/status/745365546405769216
andrewhistorian;2016-06-21 23:14;2;0;"" @ ConversationUK: There's never been greater academic consensus among economists that Brexit would be bad for UK http://bit.ly/1TGbkdm "";;@;;"745364276207026176";https://twitter.com/andrewhistorian/status/745364276207026176
LucindaParker22;2016-06-21 22:57;0;1;"UP YOURS EU. # VoteLeave # Brexit # eureferendum # TakeBackControl # independenceday # uk… https://www.instagram.com/p/BG7kX5njb7w/";;;# # # # # #;"745360058679123968";https://twitter.com/LucindaParker22/status/745360058679123968
timjamesharris;2016-06-21 22:52;0;0;"# Brexit";;;#;"745358785485676545";https://twitter.com/timjamesharris/status/745358785485676545
alwynprice21;2016-06-21 22:49;0;1;"Kamal people going on hols in europe will lose more than £38 this week we brexit on exchange rate # bbcdebate";;;#;"745358070381940736";https://twitter.com/alwynprice21/status/745358070381940736
PatriceTroost;2016-06-21 22:46;0;0;"# bbc # thegreatdebate # brexit to be in Europe or not to be in Europe, what is it gonna be?… https://www.instagram.com/p/BG7jEF2NBOu/";;;# # #;"745357174193459204";https://twitter.com/PatriceTroost/status/745357174193459204
challiso;2016-06-21 22:39;0;2;"Had enough of # Brexit # Boris # BBCDebate. Evening stroll, seaside selfiepic.twitter.com/D28wenNJcI";;;# # #;"745355436732387328";https://twitter.com/challiso/status/745355436732387328
colinmehigan;2016-06-21 22:39;0;0;"Economist @ davidmcw thinks Ireland will ironically gain from FDI in a big way if Brexit";;@;;"745355382583877632";https://twitter.com/colinmehigan/status/745355382583877632
JezzaTrev;2016-06-21 22:37;1;2;"Granny contemplates # Brexit on his phone.... @The Balcon https://www.instagram.com/p/BG7iE1jo_gf/";;@The;#;"745355000545705984";https://twitter.com/JezzaTrev/status/745355000545705984
DailySHROPSHIRE;2016-06-21 22:25;0;0;"EU referendum: Brexit trucks convoy heads to London from Shropshire http://j.mp/28PDSDI # Shropshirepic.twitter.com/zwAmSaM7hK";;;#;"745351872282660864";https://twitter.com/DailySHROPSHIRE/status/745351872282660864
ddi;2016-06-21 22:15;8;3;"Very Interesting debate on # Brexit on # BBC, the Leave side hammering home the message of # EU instability a major threat to Democracy # IRExit";;;# # # #;"745349460113362944";https://twitter.com/ddi/status/745349460113362944
DailyBEDS;2016-06-21 22:14;1;0;"Pub regulars urged to back Brexit to protect ‘Queen’s Head’ http://goo.gl/wkLg2L # Bedfordshirepic.twitter.com/TvlQFDYgQO";;;#;"745349101856792577";https://twitter.com/DailyBEDS/status/745349101856792577
alwynprice21;2016-06-21 22:11;0;0;"want a job in the post brexit team? Gushing over turkey lies again # thingsthatarewellbrexit";;;#;"745348430298488833";https://twitter.com/alwynprice21/status/745348430298488833
MOktobre;2016-06-21 22:11;0;0;"Will we stay together? # museumsquartier # greatbritian # eu # europeanunion # brexit # wien @MQ –… https://www.instagram.com/p/BG7fFIAN7Xc/";;@MQ;# # # # # #;"745348411763920896";https://twitter.com/MOktobre/status/745348411763920896
Israelem;2016-06-21 21:29;0;0;"Últimas voluntades antes del Brexit, por @ diazvillanueva http://fernandodiazvillanueva.blogspot.com/2016/06/ultimas-voluntades-antes-del-brexit.html …";;@;;"745337780386017285";https://twitter.com/Israelem/status/745337780386017285
DailyCAMBRIDGE;2016-06-21 21:26;0;0;"‘Hope not fear’ the message of Iain Duncan Smith as he brings his Brexit… http://j.mp/28MzdFd # Cambridgeshirepic.twitter.com/0vzI0yNvna";;;#;"745337037927047168";https://twitter.com/DailyCAMBRIDGE/status/745337037927047168
fscxavierfelix;2016-06-21 21:21;0;0;"BREXIT... @London, United Kingdom https://www.instagram.com/p/BG7ZZXXMeyaWjabaVvMuK7p9WVYzy1mRdGUBfE0/ …";;@London;;"745335920950284288";https://twitter.com/fscxavierfelix/status/745335920950284288
elpgb;2016-06-21 21:21;0;0;"Oh the irony people voted for Cameron and hate what he has done so they intend to vote brexit full of the most right wing destroyers 1/2";;;;"745335766197407745";https://twitter.com/elpgb/status/745335766197407745
Daily_DEVON;2016-06-21 20:55;0;0;"Foreign minister rubbishes Westcountry cabinet colleague's Brexit... http://j.mp/28SHTYc # Devonpic.twitter.com/X44Ax3vAhD";;;#;"745329223825383424";https://twitter.com/Daily_DEVON/status/745329223825383424
DonatoRobilotta;2016-06-21 20:45;0;0;"Mi auguro che gli Inglesi dicano no alla Brexit, sarebbe l'inizio della fine della UE. Bisogna modificarla non distruggerla.";;;;"745326777418002432";https://twitter.com/DonatoRobilotta/status/745326777418002432
TSFRadio;2016-06-21 20:42;0;1;"# Internacional Brexit: Juncker crê que saída da UE vai ser… http://dlvr.it/LcjcYy  Em http://www.TSF.pt pic.twitter.com/BwpqmZdJvq";;;#;"745325955191709696";https://twitter.com/TSFRadio/status/745325955191709696
Zorzinio;2016-06-21 20:41;0;0;"Το ποτάμι πισω δεν γυρνά. # imin # brexit # brexit # γραφικος # εξαθλίωση @London, United Kingdom https://www.instagram.com/p/BG7U1BBiHWF/";;@London;# # # # #;"745325868558462976";https://twitter.com/Zorzinio/status/745325868558462976
bengysen;2016-06-21 20:37;0;0;"Next stop! # edinburgh Wat denken de schotten over de # brexit # vtmnieuws # uktour @Edinburgh,… https://www.instagram.com/p/BG7UY3_iHUt/";;@Edinburgh;# # # #;"745324901599449092";https://twitter.com/bengysen/status/745324901599449092
johnmaccann;2016-06-21 20:23;0;0;"For the first time in 18 years, I don't feel welcome in Britain tks to # EUref http://gu.com/p/4ma6j?CMP=Share_AndroidApp_Twitter … # InOrOut #brexit # HopeNotHate";;;# # #brexit #;"745321247064625153";https://twitter.com/johnmaccann/status/745321247064625153
herrkloeckner;2016-06-21 20:12;0;0;"Off to London # Brexit - Mehr bald @ HuffPostDe (@Flughafen Berlin-Schönefeld - @ berlinairport in Berlin, Germany)https://www.swarmapp.com/c/1wkYKSgahfQ";;@ @Flughafen @;#;"745318434934767616";https://twitter.com/herrkloeckner/status/745318434934767616
RobertaGisotti;2016-06-21 20:05;0;0;"# Brexit Draghi: pronti a tutte le urgenze. Appello di Cameron ‘pro remain’ http://it.radiovaticana.va/news/1238966  @SPC_VA";;@SPC_VA;#;"745316636408700929";https://twitter.com/RobertaGisotti/status/745316636408700929
johnmaccann;2016-06-21 20:01;0;0;"Cameron: Brexiters stoking intolerance with immigration obsession http://gu.com/p/4m9p7?CMP=Share_AndroidApp_Twitter … hypocrisy but right # EUref # Brexit # InOrOut";;;# # #;"745315619353075713";https://twitter.com/johnmaccann/status/745315619353075713
DailyOXFORD;2016-06-21 19:55;1;0;"'Brexit' plane set to cross Oxford this evening http://j.mp/28SqbE1 # Oxonpic.twitter.com/QbXD63FwG1";;;#;"745314268090753033";https://twitter.com/DailyOXFORD/status/745314268090753033
DailyNORFOLK;2016-06-21 19:51;0;0;"VIDEO: Iain Duncan Smith makes Brexit case during # KingsLynn walkabout http://j.mp/28SoTJ5 # Norfolkpic.twitter.com/yFJvxUzmwE";;;# #;"745313146294796289";https://twitter.com/DailyNORFOLK/status/745313146294796289
KatsDekker;2016-06-21 19:43;4;7;"No. I don't want # brexit. I want real cat food! # catsagainstbrexitpic.twitter.com/2tAa5dvpJq";;;# #;"745311145007910913";https://twitter.com/KatsDekker/status/745311145007910913
Newsminster;2016-06-21 19:42;0;0;"Cameron: Brexit camp stoking intolerance with immigration obsession http://bit.ly/28SmfDc # Politicspic.twitter.com/KBQ1BgW6JG";;;#;"745310970910670848";https://twitter.com/Newsminster/status/745310970910670848
iancharris;2016-06-21 19:42;0;0;"Amazing # Remain say # Brexit is a huge gamble & unknown yet claim to know within £10 per person how much worse of we will be if we leave?";;;# #;"745310904175235072";https://twitter.com/iancharris/status/745310904175235072
Europa_PPR;2016-06-21 19:37;0;1;"Brexit or not Brexit Europe or not Europe Thats the question For the World & me, Europe is the best thing ! # BrexitOrNot # Europe";;;# #;"745309605006286849";https://twitter.com/Europa_PPR/status/745309605006286849
Faisal_Yaqoob_;2016-06-21 19:32;0;0;"Margaret Thatcher’s pro-Europe jumper from 1975 is on sale again, because Brexit http://indy100.independent.co.uk/article/margaret-thatchers-proeurope-jumper-from-1975-is-on-sale-again-because-brexit--WJglyPMHFEb …";;;;"745308353614782464";https://twitter.com/Faisal_Yaqoob_/status/745308353614782464
GuardianTrustFX;2016-06-21 19:27;0;0;"# Forex Pro - Trapped Traders® Daily Analysis - Buying # AUDCHF https://youtu.be/2QXN84HFBcA  via @ YouTube # Grexit # Brexit # Bremain";;@;# # # # #;"745307269173284864";https://twitter.com/GuardianTrustFX/status/745307269173284864
DailySOMERSET;2016-06-21 19:27;0;0;"EU Referendum: Brexit battle bus and Michael Gove MP coming to... http://j.mp/28Sh4Dw # Somerset";;;#;"745307094593609728";https://twitter.com/DailySOMERSET/status/745307094593609728
GuardianTrustFX;2016-06-21 19:27;0;0;"# Forex Pro - Forex Update: Buying # USDCAD into the Support Zone https://youtu.be/D3GRL5AgyLc  via @ YouTube # Brexit # EU";;@;# # # #;"745307064654831616";https://twitter.com/GuardianTrustFX/status/745307064654831616
The_Georgios;2016-06-21 19:20;0;0;"# Tsipras on # EUref : Possible Brexit would cause big turbulence on the # EU";;;# # #;"745305453207371778";https://twitter.com/The_Georgios/status/745305453207371778
jaycrossland30;2016-06-21 19:13;0;0;"I'm voting leave, roll on Thursday, be proud of who you are # brexit # brexitdebate # brexit2016… https://www.instagram.com/p/BG7KrTxDDIB/";;;# # #;"745303551149150209";https://twitter.com/jaycrossland30/status/745303551149150209
SallyBuchanan11;2016-06-21 19:10;0;0;""Stitches speak louder than words" the making of 2016-2066. # freeart # voteleave # brexit… https://www.instagram.com/p/BG7KVWjhsTR/";;;# # #;"745302793565642752";https://twitter.com/SallyBuchanan11/status/745302793565642752
Federicosi;2016-06-21 19:03;3;0;"# Brexit in a sentimental mood @ radiopopmilano @ dario_falcinipic.twitter.com/KBThIIfBYz";;@ @;#;"745301194256580608";https://twitter.com/Federicosi/status/745301194256580608
stappersjos;2016-06-21 18:58;0;0;"# Yellen should consider her # markettiming, or is she ignoring # brexit https://twitter.com/WSJmarkets/status/745298569826082816 … # value # markets # stocks";;;# # # # # #;"745299859457122304";https://twitter.com/stappersjos/status/745299859457122304
lizmcshane;2016-06-21 18:42;0;0;"@ PinsentMasons : More questions than answers not to mention uncertainty If we # brexit # EuRef";;@;# #;"745295789434478594";https://twitter.com/lizmcshane/status/745295789434478594
Newsminster;2016-06-21 18:36;0;0;"A Disunited Kingdom: Views on the Brexit Differ in England, Wales, Scotland and… http://huff.to/28RZJdN # Politicspic.twitter.com/r8fP1vDn5k";;;#;"745294277211611142";https://twitter.com/Newsminster/status/745294277211611142
lizmcshane;2016-06-21 18:34;0;0;"@ PinsentMasons: There is not enough bandwidth in the UK civil service to renegotiate all the different trade deals if we # brexit # EUref";;@;# #;"745293951217860609";https://twitter.com/lizmcshane/status/745293951217860609
DailyESSEX;2016-06-21 18:19;0;0;"# Essex: 'Political pirate' Nigel Farage takes to the waves as Brexit campaign hits Harwich http://j.mp/28RTJBJ pic.twitter.com/qPEYP3wlzy";;;#;"745290165229236224";https://twitter.com/DailyESSEX/status/745290165229236224
mike_rat;2016-06-21 18:08;0;1;"This is a real worry - whatever the # Brexit outcome, people making huge contributions being made to feel unwelcome http://gu.com/p/4ma6j/stw";;;#;"745287334728466432";https://twitter.com/mike_rat/status/745287334728466432
tommyhare82;2016-06-21 18:06;0;0;"Me and Winnie want u to vote # Remain # churchill # brexit # eureferendum # strongerin Let's get… https://www.instagram.com/p/BG7DCr_JV58/";;;# # # # #;"745286762763685890";https://twitter.com/tommyhare82/status/745286762763685890
Newsminster;2016-06-21 18:03;0;0;"The Business Case for Brexit http://huff.to/28LVEKL # Politicspic.twitter.com/hUpXu2BtMr";;;#;"745286052542242818";https://twitter.com/Newsminster/status/745286052542242818
Rich___Jones;2016-06-21 17:59;0;0;"The truth: Brexit is a fake revolt - working-class culture is being hijacked to help the elite | Paul Mason http://gu.com/p/4m4pc/stw";;;;"745284997247021057";https://twitter.com/Rich___Jones/status/745284997247021057
bmaltaverne;2016-06-21 17:44;0;0;"If only the crowd were rational... # brexit https://twitter.com/deanfoust/status/745276763480145922 …";;;#;"745281138634141696";https://twitter.com/bmaltaverne/status/745281138634141696
TSFRadio;2016-06-21 17:18;0;1;"# Internacional Brexit: Veteranos defendem a saída da UE http://dlvr.it/Lcf9Vp  Em http://www.TSF.pt pic.twitter.com/g3rlV9WTOs";;;#;"745274747743666177";https://twitter.com/TSFRadio/status/745274747743666177
humanitasonline;2016-06-21 17:10;0;0;"BREXIT: Una combinación de "British" (británico/a) y "exit" (salida). Un término que se usa para… https://www.instagram.com/p/BG68mzXQlg-/";;;;"745272611794362368";https://twitter.com/humanitasonline/status/745272611794362368
The_Georgios;2016-06-21 17:08;0;0;"British have many reasons to vote in favor of # Brexit . One of this is: # EU has become quite 'German', # EUref # UK";;;# # # #;"745272078962671620";https://twitter.com/The_Georgios/status/745272078962671620
esbencohen;2016-06-21 17:01;0;0;"Entrevista en Ya veremos. Nunca mejor dicho. Mañana Brexit. Domingo elecciones. Yo en la orilla.";;;;"745270413106741248";https://twitter.com/esbencohen/status/745270413106741248
walkergarden;2016-06-21 16:52;0;0;"No country by itself! Wolfgang Tillmans against Brexit wolfgang_tillmans # Brexit # EU… https://www.instagram.com/p/BG66oLaH7Ip/";;;# #;"745268255393222656";https://twitter.com/walkergarden/status/745268255393222656
davidmcinnes92;2016-06-21 16:26;1;0;"Someone should make a post Brexit reality show where Brexit voters go to get currency exchanges for their holiday and film their reactions.";;;;"745261540371218432";https://twitter.com/davidmcinnes92/status/745261540371218432
LNACurrie;2016-06-21 16:23;32;30;"We know which side She will be supporting. https://twitter.com/Fight4UK/status/745257995261579265/photo/1pic.twitter.com/TliUWEza30 # voteleave # Brexit";;;# #;"745260911741571072";https://twitter.com/LNACurrie/status/745260911741571072
AndyRFCCharman;2016-06-21 16:17;0;0;"Its a sad state of affairs when pro # Brexit 'Justice Secretary' Gove is branded a liar by own dad re false EU fisheries claim. # VoteRemain";;;# #;"745259411468357633";https://twitter.com/AndyRFCCharman/status/745259411468357633
andreagoe;2016-06-21 16:04;0;0;"Countdown... # UKreferendum # brexit # UKremain # EuropeanUnion # EU # UniónEuropea # politics… https://www.instagram.com/p/BG61FTtQHkK/";;;# # # # # # #;"745256061398036481";https://twitter.com/andreagoe/status/745256061398036481
Newsminster;2016-06-21 15:55;0;0;"Northern Ireland’s greatest fear from a Brexit is the return to conflict |… http://bit.ly/28R7q45 # Politicspic.twitter.com/X8dijVebX6";;;#;"745253855571542016";https://twitter.com/Newsminster/status/745253855571542016
BertieOnSea;2016-06-21 15:44;2;1;"Cracked screen Lump on forehead Sick on shoes Couldn't have been more brexit if I'd tried last night.";;;;"745251085506449408";https://twitter.com/BertieOnSea/status/745251085506449408
ptext;2016-06-21 15:44;0;0;"PM: Der Tagesspiegel: Schulz warnt vor Brexit: "Wer geht, geht" https://www.ptext.de/n/1107330";;;;"745250983773675520";https://twitter.com/ptext/status/745250983773675520
DailyBRUM;2016-06-21 15:42;0;0;"Midlands Engine boss:Brexit threatens foundations of our plans http://j.mp/28Lxcsz # Birminghampic.twitter.com/ayC3uefRse";;;#;"745250461557481474";https://twitter.com/DailyBRUM/status/745250461557481474
berlingske;2016-06-21 15:29;1;1;"»Brexit-argumenterne er bullshit«: Britiske kendisser kaster sig ind i kampen http://www.b.dk/globalt/brexit-argumenterne-er-bullshit-britiske-kendisser-kaster-sig-ind-i-kampen?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/dYaoGMNsho";;;;"745247185717985285";https://twitter.com/berlingske/status/745247185717985285
RussBedford1;2016-06-21 15:18;0;0;"@ LordAshcroft A non Brexit question, did you ever have dealings with the late Jack Walker, of Walkersteel ?";;@;;"745244498888916992";https://twitter.com/RussBedford1/status/745244498888916992
DavidWoodhead26;2016-06-21 15:13;0;0;"# Brexit IN A NUTSHELL pic.twitter.com/RAcWmG15SM";;;#;"745243341101608960";https://twitter.com/DavidWoodhead26/status/745243341101608960
ThomasJGoulding;2016-06-21 15:12;0;1;"# best # propaganda # ever # brexit # boris # votein # remain # eu # referendum # politics @Manchester,… https://www.instagram.com/p/BG6vKlORIbK/";;@Manchester;# # # # # # # # # #;"745243052051046402";https://twitter.com/ThomasJGoulding/status/745243052051046402
BobDuffield;2016-06-21 15:08;0;0;"@ GuidoFawkes Hilarious. Very much from the Juncker songbook! # Brexit";;@;#;"745241913385697280";https://twitter.com/BobDuffield/status/745241913385697280
ZenaGiacomelli;2016-06-21 15:07;0;0;"Gli inglesi sono un esempio per tutti: viva BREXIT e copieremo!";;;;"745241681172234241";https://twitter.com/ZenaGiacomelli/status/745241681172234241
DaiIyLONDON;2016-06-21 15:02;0;0;"Boris Johnson says he will make TV apology if recession follows Brexit – video http://j.mp/28QPd6G # Londonpic.twitter.com/wm3S2JA9JW";;;#;"745240404446961664";https://twitter.com/DaiIyLONDON/status/745240404446961664
D_1_0_S;2016-06-21 15:01;0;0;"# Brexit # Londres # London # GB # Inglaterra # GranBretaña # UnitedKindom # UK @London, United Kingdom https://www.instagram.com/p/BG6t6E2PydR/";;@London;# # # # # # # #;"745240281503637504";https://twitter.com/D_1_0_S/status/745240281503637504
CornwaII;2016-06-21 14:58;0;0;"Brexit: EU Trade Marks http://j.mp/28LqbIy # Cornwall # Kernowpic.twitter.com/krcxQns6Wp";;;# #;"745239389651906560";https://twitter.com/CornwaII/status/745239389651906560
Cameramartijn;2016-06-21 14:56;0;0;"In Londen met Hans Schutte voor RTL nieuws bij twee Nederlandse zakendames. # brexit # protimeav @… https://www.instagram.com/p/BG6tW69nWoT/";;@;# #;"745239074982731776";https://twitter.com/Cameramartijn/status/745239074982731776
leifmdk;2016-06-21 14:55;0;0;"Slamsugere, bygget i Silkeborg, på vej til London. Her håber de på nej til # brexit.… https://www.instagram.com/p/BG6tKv5rngM/";;;#;"745238655711739904";https://twitter.com/leifmdk/status/745238655711739904
BobDuffield;2016-06-21 14:52;5;6;"Pronouncing from on High but refusing to debate the issues and test the arguments. Why? Because he would lose. # Brexit";;;#;"745237867862106112";https://twitter.com/BobDuffield/status/745237867862106112
BobDuffield;2016-06-21 14:46;0;0;"Cameron merely pronounces from on high.Hehas steadfastly refused to debate the issues: he knows his arguments are weak # Brexit";;;#;"745236533997867008";https://twitter.com/BobDuffield/status/745236533997867008
berlingske;2016-06-21 14:42;0;0;"Se billederne: Brexit-afgørelsen nærmer sig http://www.b.dk/globalt/se-billederne-brexit-afgoerelsen-naermer-sig?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/3eZIegJjdt";;;;"745235484977172480";https://twitter.com/berlingske/status/745235484977172480
AndyRFCCharman;2016-06-21 14:11;1;0;"# Brexit using Nissan, Unilever, Airbus & GE logos against their express wishes. Yet still people believe these conmen?! # VoteRemain";;;# #;"745227521579442176";https://twitter.com/AndyRFCCharman/status/745227521579442176
davidmcinnes92;2016-06-21 14:09;0;0;"he'll resign of his own accord if Brexit since why would he want to be in charge of leaving? Not sure if Remain";;;;"745227020297211904";https://twitter.com/davidmcinnes92/status/745227020297211904
FSuzukiVidal;2016-06-21 14:08;0;0;"# holidays in time of # brexit no GPS only this accurate map # seeyalater # exciting @Gatwick Airport https://www.instagram.com/p/BG6n1W1nf_J/";;@Gatwick;# # # #;"745226930656423943";https://twitter.com/FSuzukiVidal/status/745226930656423943
AndyRFCCharman;2016-06-21 14:02;1;0;"Those of us who believe we are # StrongerIn must present the many positive & true facts re EU to those tempted by # Brexit lies # VoteRemain";;;# # #;"745225286451605506";https://twitter.com/AndyRFCCharman/status/745225286451605506
AndyRFCCharman;2016-06-21 13:58;0;1;"@ FirstNews_Teach poll reveals 71% of our kids want the UK to stay in the EU. Don't risk their future with # Brexit # StrongerIn # VoteRemain";;@;# # #;"745224340808032257";https://twitter.com/AndyRFCCharman/status/745224340808032257
JessicaMayman;2016-06-21 13:55;0;0;"Counting down to # BREXIT # london @Big Ben, London - Palace Of Westminster https://www.instagram.com/p/BG6mRpDgtJM/";;@Big;# #;"745223504040071168";https://twitter.com/JessicaMayman/status/745223504040071168
DailyNORFOLK;2016-06-21 13:18;0;0;"EU referendum quiz: Should you vote for Brexit or Remain? http://j.mp/28QmOO8 # Norfolkpic.twitter.com/uQG7IUWBw0";;;#;"745214332078743552";https://twitter.com/DailyNORFOLK/status/745214332078743552
DailyESSEX;2016-06-21 13:18;0;0;"# Essex: "People are richer for us being in the EU": Essex economist explains why Brexit… http://j.mp/28LbDbH pic.twitter.com/TlHhBcMXB3";;;#;"745214249350266881";https://twitter.com/DailyESSEX/status/745214249350266881
EmilDrevsfeldt;2016-06-21 13:03;1;2;"Har i dag fået infiltreret # LO til konference om Brexit. Spændende uge om et muligt Brexit er… https://www.instagram.com/p/BG6gbO9GsI_/";;;#;"745210640579452928";https://twitter.com/EmilDrevsfeldt/status/745210640579452928
CheImsford;2016-06-21 13:00;0;0;""People are richer for us being in the EU": Essex economist explains why Brexit… http://j.mp/28QhaeI # Chelmsfordpic.twitter.com/UpgnM3UdXq";;;#;"745209801966157824";https://twitter.com/CheImsford/status/745209801966157824
campionconsult;2016-06-21 12:54;0;0;"In or out? Students use condoms to contemplate Brexit https://goo.gl/EG08Ly pic.twitter.com/zyFdqWxtJo";;;;"745208170264440832";https://twitter.com/campionconsult/status/745208170264440832
Southend0nSea;2016-06-21 12:46;1;0;""People are richer for us being in the EU": Essex economist explains why Brexit… http://bit.ly/28L77Kb # Southendpic.twitter.com/TbsZuSsLYJ";;;#;"745206154590978049";https://twitter.com/Southend0nSea/status/745206154590978049
TSFRadio;2016-06-21 12:06;0;0;"# Internacional Brexit nas contas dos portugueses http://dlvr.it/LcXQQF  Em http://www.TSF.pt pic.twitter.com/y9utRTWWHe";;;#;"745196144972566530";https://twitter.com/TSFRadio/status/745196144972566530
TSFRadio;2016-06-21 12:06;0;0;"# Internacional Brexit: Futebolista David Beckham defende… http://dlvr.it/LcXQ83  Em http://www.TSF.pt pic.twitter.com/HoiofctOl4";;;#;"745196128719671296";https://twitter.com/TSFRadio/status/745196128719671296
sheilanne88;2016-06-21 12:00;0;0;"Brexit: Vote Leave on Thursday # EURef # Brexit http://ow.ly/a72o301t7hk pic.twitter.com/LhwJEKwdVx";;;# #;"745194727646068736";https://twitter.com/sheilanne88/status/745194727646068736
paulstewart35;2016-06-21 11:40;0;0;"Ils sont fous ces anglais # ilssontfouscesanglais # marianne # brexit # inout @Paris, France https://www.instagram.com/p/BG6WyCJPhBm/";;@Paris;# # # #;"745189546434781185";https://twitter.com/paulstewart35/status/745189546434781185
jimgall47;2016-06-21 11:15;0;0;"Cameron is wrong on everything barring his stance on the Brexit . ( loathe the word ).";;;;"745183282610974720";https://twitter.com/jimgall47/status/745183282610974720
jimgall47;2016-06-21 11:09;0;0;"If Brexit meant no football it would get my vote .";;;;"745181935962464256";https://twitter.com/jimgall47/status/745181935962464256
davidmcinnes92;2016-06-21 10:50;1;0;"Planning Brexit is a massive poison chalice so the idea Cameron will want to stick around for is crazy talk.";;;;"745177092665417729";https://twitter.com/davidmcinnes92/status/745177092665417729
davidmcinnes92;2016-06-21 10:48;0;0;"The idea that Cameron won't quit if leave win and the Tories will be a happy family is . Cameron will quit and Gove/Boris will plan Brexit.";;;;"745176612094640129";https://twitter.com/davidmcinnes92/status/745176612094640129
racingindore;2016-06-21 10:33;0;0;"give up George, you're already discredited sufficiently to make me puke, as a long time # Tory # Brexit";;;# #;"745172864312041472";https://twitter.com/racingindore/status/745172864312041472
DailySHROPSHIRE;2016-06-21 10:33;4;2;"EU referendum: Brexit trucks convoy heading to London from Shropshire http://j.mp/28PDSDI # Shropshirepic.twitter.com/HADTxq1Or2";;;#;"745172705960296448";https://twitter.com/DailySHROPSHIRE/status/745172705960296448
berlingske;2016-06-21 10:29;0;0;"Brexit kan koste 14.000 danske job http://www.business.dk/oekonomi/brexit-kan-koste-14.000-danske-job?utm_source=dlvr.it&utm_medium=twitter …pic.twitter.com/DEHsLzhPXf";;;;"745171687289720833";https://twitter.com/berlingske/status/745171687289720833
BREMAC9;2016-06-21 10:15;0;0;"If in doubt,Wheel David Beckham out! Haha FFS. # Remain camp using the Beckham is embarrassing # Brexit # brexit";;;# # #;"745168361873563648";https://twitter.com/BREMAC9/status/745168361873563648
campionconsult;2016-06-21 10:09;0;0;"Hold your tongues: why language learners fear a vote for Brexit https://goo.gl/tOfytd pic.twitter.com/zPwuZPDqEJ";;;;"745166670625280000";https://twitter.com/campionconsult/status/745166670625280000
keithdevereux;2016-06-21 10:08;1;0;"- a metaphor for Brexit? If you pay your subscription you get the benefits of the Times 'club'. If you do not then you are excluded.";;;;"745166447916113923";https://twitter.com/keithdevereux/status/745166447916113923
wiieb;2016-06-21 10:06;1;2;"View on Brexit. # Edinburgh @Calton Road https://www.instagram.com/p/BG6MLXJzf5zLAs_Y0HCxUqhSI394gvRs0M4R6I0/ …";;@Calton;#;"745166108886339584";https://twitter.com/wiieb/status/745166108886339584
